326,202420,128694,16/01/2024,15/07/2024,,M,,J,,,,700,855,CEDJ,201
327,202420,147166,16/01/2024,15/07/2024,,,,,,S,,800,925,CBLK,206
328,202420,147166,16/01/2024,15/07/2024,,,,,,S,,800,925,CBLK,206
329,202420,199349,16/01/2024,15/07/2024,L,,,,,,,700,855,CEDJ,202
330,202420,199349,16/01/2024,15/07/2024,,,I,,,,,700,855,CVIRTU,
331,202420,164951,16/01/2024,15/07/2024,,,,,,S,,800,1355,CEDQ,209
332,202420,66413,16/01/2024,15/07/2024,L,,,,,,,1600,1755,CEDJ,201
333,202420,66413,16/01/2024,15/07/2024,,,I,,,,,1600,1755,CVIRTU,
334,202420,66417,16/01/2024,15/07/2024,L,,,,,,,900,1055,CEDJ,308
335,202420,66417,16/01/2024,15/07/2024,,,I,,,,,900,1055,CVIRTU,
336,202420,66419,16/01/2024,15/07/2024,L,,,,,,,1100,1255,CEDJ,205
337,202420,66419,16/01/2024,15/07/2024,,,I,,,,,1100,1255,CVIRTU,
338,202420,74218,16/01/2024,15/07/2024,,,I,,,,,1100,1255,CVIRTU,
339,202420,74218,16/01/2024,15/07/2024,L,,,,,,,1100,1255,CEDI,206
340,202420,74219,16/01/2024,15/07/2024,L,,,,,,,1600,1755,CEDJ,205
341,202420,74219,16/01/2024,15/07/2024,,,I,,,,,1600,1755,CVIRTU,
342,202420,81404,16/01/2024,15/07/2024,,M,,,,,,1800,1955,CVIRTU,
343,202420,81404,16/01/2024,15/07/2024,,,,J,,,,1800,1955,CEDJ,204
344,202420,81406,16/01/2024,15/07/2024,L,,,,,,,1600,1755,CEDJ,206
345,202420,81406,16/01/2024,15/07/2024,,,I,,,,,1600,1755,CVIRTU,
346,202420,81407,16/01/2024,15/07/2024,L,,,,,,,1600,1755,CEDJ,207
347,202420,81407,16/01/2024,15/07/2024,,,I,,,,,1600,1755,CVIRTU,
348,202420,81408,16/01/2024,15/07/2024,,,I,,,,,1800,1955,CVIRTU,
349,202420,81408,16/01/2024,15/07/2024,L,,,,,,,1800,1955,CEDJ,208
350,202420,81409,16/01/2024,15/07/2024,,M,,,,,,700,855,CVIRTU,
351,202420,81409,16/01/2024,15/07/2024,,,,J,,,,700,855,CEDJ,207
352,202420,83210,16/01/2024,15/07/2024,,,,,,S,,930,1055,CBLJ,203
353,202420,83210,16/01/2024,15/07/2024,,,,,,S,,930,1055,CBLJ,203
354,202420,168442,16/01/2024,15/07/2024,,,,,,S,,800,1355,CEDQ,212
355,202420,168444,16/01/2024,15/07/2024,L,,,,,,,1100,1355,CEDQ,211
356,202420,123099,16/01/2024,15/07/2024,,,,,V,,,1600,1855,CEDJ,204
357,202420,123099,16/01/2024,15/07/2024,,,,,V,,,1600,1855,CEDJ,204
358,202420,123100,16/01/2024,15/07/2024,,,,,V,,,700,955,CEDH,303
359,202420,123100,16/01/2024,15/07/2024,,,,,V,,,700,955,CEDH,303
360,202420,172598,16/01/2024,15/07/2024,,,,,V,,,1000,1255,CEDJ,303
361,202420,172598,16/01/2024,15/07/2024,,,,,V,,,1000,1255,CEDJ,303
362,202420,185036,16/01/2024,15/07/2024,,,,,V,,,1500,1855,CEDJ,204
363,202420,185036,16/01/2024,15/07/2024,,,,,V,,,1500,1855,CEDJ,204
364,202420,43208,16/01/2024,15/07/2024,,M,,,,,,1100,1255,CEDJ,205
365,202420,43208,16/01/2024,15/07/2024,,,,J,,,,1100,1255,CVIRTU,
366,202420,43210,16/01/2024,15/07/2024,,M,,,,,,900,1055,CEDJ,203
367,202420,43210,16/01/2024,15/07/2024,,,,J,,,,900,1055,CVIRTU,
368,202420,43211,16/01/2024,15/07/2024,L,,I,,,,,700,855,CVIRTU,
369,202420,43211,16/01/2024,15/07/2024,L,,I,,,,,700,855,CVIRTU,
370,202420,43212,16/01/2024,15/07/2024,,,,,V,,,700,1055,CEDJ,201
371,202420,43212,16/01/2024,15/07/2024,,,,,V,,,700,1055,CEDJ,201
372,202420,43213,16/01/2024,15/07/2024,L,,,,,,,900,1055,CEDJ,208
373,202420,43213,16/01/2024,15/07/2024,,,I,,,,,900,1055,CVIRTU,
374,202420,43214,16/01/2024,15/07/2024,,M,,,,,,2000,2155,CEDJ,209
375,202420,43214,16/01/2024,15/07/2024,,,,J,,,,2000,2155,CVIRTU,
376,202420,43215,16/01/2024,15/07/2024,,M,,,,,,1600,1755,CVIRTU,
377,202420,43215,16/01/2024,15/07/2024,,,,J,,,,1600,1755,CEDJ,201
378,202420,66567,16/01/2024,15/07/2024,,,,J,,,,1600,1755,CEDJ,203
379,202420,66567,16/01/2024,15/07/2024,,M,,,,,,1600,1755,CVIRTU,
380,202420,122596,16/01/2024,15/07/2024,,,,,,S,,930,1055,CBLK,206
381,202420,122596,16/01/2024,15/07/2024,,,,,,S,,930,1055,CBLK,206
382,202420,164953,16/01/2024,15/07/2024,,,,,V,,,1800,2155,CVIRTU,
383,202420,189696,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,208
384,202420,189697,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,209
385,202420,189697,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,209
386,202420,168445,16/01/2024,15/07/2024,,,,,,S,,800,1355,CEDQ,210
387,202420,168447,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,212
388,202420,189698,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,208
389,202420,168448,16/01/2024,15/07/2024,,,,,,S,,800,1355,CEDQ,208
390,202420,189699,16/01/2024,15/07/2024,,,,,V,,,1700,2155,CEDQ,212
391,202420,128686,16/01/2024,15/07/2024,,,,J,,,,1600,1755,CEDJ,205
392,202420,128686,16/01/2024,15/07/2024,,M,,,,,,1600,1755,CVIRTU,
